,week,algorithm,accuraccy,f1_score,precision,recall,roc_auc,cv mean,cv_mean_f1,cv_mean_recall,scenario
74,9,Decision Tree,0.6981132075471698,0.6923076923076923,0.782608695652174,0.6206896551724138,0.7061781609195402,0.6254212454212456,0.6696664486792406,0.6661904761904762,PCA
75,9,SVM,0.6037735849056604,0.5882352941176471,0.6818181818181818,0.5172413793103449,0.612787356321839,0.7667399267399267,0.68970625798212,0.6595238095238095,PCA
76,9,KNN,0.660377358490566,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6573275862068966,0.725770757020757,0.7091251046495436,0.7585714285714286,PCA
77,9,Random Forest,0.7735849056603774,0.7777777777777777,0.84,0.7241379310344828,0.778735632183908,0.7862896825396826,0.7239747497075084,0.7371428571428572,PCA
78,9,LDA,0.7547169811320755,0.7547169811320755,0.8333333333333334,0.6896551724137931,0.7614942528735633,0.7591208791208791,0.7066271120712045,0.7233333333333334,PCA
79,9,Multi Layer Nets,0.7169811320754716,0.7272727272727274,0.7692307692307693,0.6896551724137931,0.7198275862068966,0.7683516483516483,0.7036426536426538,0.680952380952381,PCA
80,10,XGBoost,0.7547169811320755,0.7719298245614034,0.7857142857142857,0.7586206896551724,0.7543103448275862,0.7760592185592184,0.715003522658695,0.7090476190476191,PCA
81,10,Logistic Regression,0.6981132075471698,0.7037037037037037,0.76,0.6551724137931034,0.7025862068965517,0.7533913308913309,0.6952928791638467,0.7171428571428572,PCA
82,10,Decision Tree,0.6226415094339622,0.6296296296296295,0.68,0.5862068965517241,0.6264367816091956,0.6391391941391941,0.6564724785781515,0.6661904761904761,PCA
83,10,SVM,0.6792452830188679,0.6909090909090909,0.7307692307692307,0.6551724137931034,0.6817528735632183,0.7550610500610502,0.6954491600353669,0.6814285714285715,PCA
84,10,KNN,0.660377358490566,0.6785714285714286,0.7037037037037037,0.6551724137931034,0.6609195402298852,0.7390521978021979,0.7068351606710568,0.7304761904761905,PCA
85,10,Random Forest,0.7169811320754716,0.7272727272727274,0.7692307692307693,0.6896551724137931,0.7198275862068966,0.771941391941392,0.7246713107935054,0.7514285714285714,PCA
86,10,LDA,0.7169811320754716,0.7169811320754716,0.7916666666666666,0.6551724137931034,0.7234195402298851,0.7509279609279609,0.6933633004926109,0.7023809523809524,PCA
87,10,Multi Layer Nets,0.6981132075471698,0.7241379310344829,0.7241379310344828,0.7241379310344828,0.6954022988505748,0.7510592185592186,0.6789322764225434,0.702857142857143,PCA
88,11,XGBoost,0.7169811320754716,0.7169811320754716,0.7916666666666666,0.6551724137931034,0.7234195402298851,0.7730006105006105,0.7077428637773465,0.6804761904761906,PCA
89,11,Logistic Regression,0.660377358490566,0.6785714285714286,0.7037037037037037,0.6551724137931034,0.6609195402298852,0.7712240537240538,0.7254452800629108,0.7585714285714286,PCA
90,11,Decision Tree,0.7169811320754716,0.6938775510204082,0.85,0.5862068965517241,0.7306034482758621,0.6106410256410257,0.632072813685717,0.6466666666666666,PCA
91,11,SVM,0.6415094339622641,0.6274509803921569,0.7272727272727273,0.5517241379310345,0.6508620689655172,0.7591544566544567,0.6678229703390995,0.6595238095238095,PCA
92,11,KNN,0.660377358490566,0.6785714285714286,0.7037037037037037,0.6551724137931034,0.6609195402298852,0.7319871794871794,0.6977229558242775,0.738095238095238,PCA
93,11,Random Forest,0.6792452830188679,0.679245283018868,0.75,0.6206896551724138,0.6853448275862069,0.766984126984127,0.690008646155476,0.6885714285714285,PCA
94,11,LDA,0.6981132075471698,0.7142857142857143,0.7407407407407407,0.6896551724137931,0.6989942528735631,0.7659249084249083,0.7323430789434683,0.7723809523809524,PCA
95,11,Multi Layer Nets,0.6792452830188679,0.6909090909090909,0.7307692307692307,0.6551724137931034,0.6817528735632183,0.7564529914529914,0.6852428216944346,0.71,PCA
0,0,XGBoost,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.6525691699604743,0.9161292517006802,1.0,RMT filter
1,0,Logistic Regression,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.5379249011857707,0.9161292517006802,1.0,RMT filter
2,0,Decision Tree,0.7735849056603774,0.8666666666666666,0.8297872340425532,0.9069767441860465,0.5534883720930233,0.5857905138339922,0.8588068854550457,0.883399209486166,RMT filter
3,0,SVM,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.5601581027667983,0.9161292517006802,1.0,RMT filter
4,0,KNN,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.515602766798419,0.9161292517006802,1.0,RMT filter
5,0,Random Forest,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.6262598814229248,0.9056453900709218,0.9735177865612649,RMT filter
6,0,LDA,0.7924528301886793,0.8842105263157894,0.8076923076923077,0.9767441860465116,0.4883720930232558,0.6231818181818182,0.9088810247503256,0.982213438735178,RMT filter
7,0,Multi Layer Nets,0.7924528301886793,0.8842105263157894,0.8076923076923077,0.9767441860465116,0.4883720930232558,0.5690711462450594,0.9043810247503256,0.9778656126482215,RMT filter
8,1,XGBoost,0.8596491228070176,0.92,0.9019607843137255,0.9387755102040817,0.6568877551020409,0.7456838768115942,0.8961922463376066,0.9353260869565219,RMT filter
9,1,Logistic Regression,0.8596491228070176,0.9245283018867925,0.8596491228070176,1.0,0.5,0.6841213768115944,0.9062533936651584,0.9958333333333333,RMT filter
10,1,Decision Tree,0.8070175438596491,0.8865979381443299,0.8958333333333334,0.8775510204081632,0.6262755102040816,0.563659420289855,0.8421030851269178,0.8503623188405799,RMT filter
11,1,SVM,0.8596491228070176,0.9245283018867925,0.8596491228070176,1.0,0.5,0.5858514492753624,0.9065539713708416,1.0,RMT filter
12,1,KNN,0.8421052631578947,0.912621359223301,0.8703703703703703,0.9591836734693877,0.5420918367346939,0.5683605072463768,0.8969841628959276,0.9746376811594203,RMT filter
13,1,Random Forest,0.8421052631578947,0.912621359223301,0.8703703703703703,0.9591836734693877,0.5420918367346939,0.7512590579710144,0.8999856747936491,0.9655797101449275,RMT filter
14,1,LDA,0.8421052631578947,0.9108910891089108,0.8846153846153846,0.9387755102040817,0.5943877551020409,0.738623188405797,0.8942950932881514,0.9483695652173914,RMT filter
15,1,Multi Layer Nets,0.8070175438596491,0.8910891089108911,0.8653846153846154,0.9183673469387755,0.5216836734693877,0.6038405797101449,0.8931635436783409,0.9317028985507246,RMT filter
16,2,XGBoost,0.8070175438596491,0.888888888888889,0.9166666666666666,0.8627450980392157,0.5980392156862746,0.745679347826087,0.8940494003116488,0.9490942028985507,RMT filter
17,2,Logistic Regression,0.8421052631578947,0.9142857142857143,0.8888888888888888,0.9411764705882353,0.47058823529411764,0.7254257246376812,0.901445958935098,0.9789855072463768,RMT filter
18,2,Decision Tree,0.8421052631578947,0.9072164948453608,0.9565217391304348,0.8627450980392157,0.7647058823529413,0.6079166666666665,0.8536312861982177,0.8632246376811594,RMT filter
19,2,SVM,0.8947368421052632,0.9444444444444444,0.8947368421052632,1.0,0.5,0.6737952898550723,0.9069239306753181,1.0,RMT filter
20,2,KNN,0.8947368421052632,0.9444444444444444,0.8947368421052632,1.0,0.5,0.6232155797101451,0.9044272745382624,0.9914855072463767,RMT filter
21,2,Random Forest,0.8245614035087719,0.9038461538461539,0.8867924528301887,0.9215686274509803,0.46078431372549017,0.7022282608695651,0.9066380090497738,0.9746376811594203,RMT filter
22,2,LDA,0.7894736842105263,0.8799999999999999,0.8979591836734694,0.8627450980392157,0.5147058823529412,0.7738586956521739,0.8963370631394948,0.9403985507246377,RMT filter
23,2,Multi Layer Nets,0.7543859649122807,0.8571428571428571,0.8936170212765957,0.8235294117647058,0.49509803921568624,0.6744746376811595,0.8682199474680644,0.918659420289855,RMT filter
24,3,XGBoost,0.8070175438596491,0.8764044943820224,0.9069767441860465,0.8478260869565217,0.742094861660079,0.750661231884058,0.9139013179739981,0.9492753623188406,RMT filter
25,3,Logistic Regression,0.8245614035087719,0.8979591836734695,0.8461538461538461,0.9565217391304348,0.6146245059288538,0.7960054347826088,0.9020489426539846,0.9619565217391303,RMT filter
26,3,Decision Tree,0.6666666666666666,0.7865168539325844,0.813953488372093,0.7608695652173914,0.516798418972332,0.6371557971014493,0.8625593692022264,0.859963768115942,RMT filter
27,3,SVM,0.8070175438596491,0.8910891089108911,0.8181818181818182,0.9782608695652174,0.5345849802371542,0.6879076086956523,0.9069933122741114,0.9958333333333333,RMT filter
28,3,KNN,0.8070175438596491,0.8910891089108911,0.8181818181818182,0.9782608695652174,0.5345849802371542,0.615733695652174,0.9023016242781583,0.9831521739130433,RMT filter
29,3,Random Forest,0.8596491228070176,0.9166666666666666,0.88,0.9565217391304348,0.7055335968379447,0.7567391304347826,0.9120331825037707,0.975,RMT filter
30,3,LDA,0.8421052631578947,0.9052631578947369,0.8775510204081632,0.9347826086956522,0.6946640316205535,0.8137862318840579,0.9054889274858879,0.9369565217391307,RMT filter
31,3,Multi Layer Nets,0.7192982456140351,0.8222222222222223,0.8409090909090909,0.8043478260869565,0.5839920948616601,0.6930072463768117,0.8661075618653259,0.902536231884058,RMT filter
32,4,XGBoost,0.75,0.7878787878787877,0.7222222222222222,0.8666666666666667,0.7410256410256411,0.7555258467023173,0.7329389397344804,0.7514705882352941,RMT filter
33,4,Logistic Regression,0.6785714285714286,0.7428571428571429,0.65,0.8666666666666667,0.6641025641025642,0.739889705882353,0.7516632043567029,0.8261029411764707,RMT filter
34,4,Decision Tree,0.7321428571428571,0.7368421052631577,0.7777777777777778,0.7,0.7346153846153846,0.613998440285205,0.6821471366324308,0.6647058823529411,RMT filter
35,4,SVM,0.6964285714285714,0.7605633802816902,0.6585365853658537,0.9,0.6807692307692308,0.6923629679144384,0.7323118960502862,0.7893382352941176,RMT filter
36,4,KNN,0.6428571428571429,0.7058823529411765,0.631578947368421,0.8,0.6307692307692307,0.6493371212121212,0.6808915832445244,0.7408088235294118,RMT filter
37,4,Random Forest,0.7678571428571429,0.8,0.7428571428571429,0.8666666666666667,0.7602564102564103,0.7401779745989304,0.721493959129408,0.7588235294117647,RMT filter
38,4,LDA,0.75,0.7941176470588235,0.7105263157894737,0.9,0.7384615384615384,0.7813558377896613,0.7671064513679114,0.8319852941176471,RMT filter
39,4,Multi Layer Nets,0.7142857142857143,0.7500000000000001,0.7058823529411765,0.8,0.7076923076923077,0.652648729946524,0.7120794277450624,0.7455882352941177,RMT filter
40,5,XGBoost,0.7321428571428571,0.7540983606557377,0.7419354838709677,0.7666666666666667,0.7294871794871794,0.749520944741533,0.7247648163207936,0.7198529411764706,RMT filter
41,5,Logistic Regression,0.7321428571428571,0.7826086956521738,0.6923076923076923,0.9,0.7192307692307692,0.7600434491978609,0.7627393037070457,0.8264705882352942,RMT filter
42,5,Decision Tree,0.6428571428571429,0.6875,0.6470588235294118,0.7333333333333333,0.6358974358974359,0.5910762032085563,0.6644567684567685,0.6702205882352941,RMT filter
43,5,SVM,0.6785714285714286,0.7428571428571429,0.65,0.8666666666666667,0.6641025641025642,0.7121602049910873,0.7539883866818851,0.8205882352941177,RMT filter
44,5,KNN,0.625,0.7042253521126761,0.6097560975609756,0.8333333333333334,0.608974358974359,0.6299715909090909,0.7111452074687369,0.7514705882352941,RMT filter
45,5,Random Forest,0.7678571428571429,0.7868852459016393,0.7741935483870968,0.8,0.7653846153846156,0.7851381461675578,0.749342403868266,0.7573529411764706,RMT filter
46,5,LDA,0.8035714285714286,0.8253968253968254,0.7878787878787878,0.8666666666666667,0.7987179487179488,0.8021808155080213,0.7810354655246295,0.8257352941176471,RMT filter
47,5,Multi Layer Nets,0.6607142857142857,0.7076923076923077,0.6571428571428571,0.7666666666666667,0.6525641025641026,0.7047738413547238,0.7063674150011912,0.7025735294117647,RMT filter
48,6,XGBoost,0.75,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7487179487179487,0.7581411541889482,0.7431997894887217,0.7511029411764706,RMT filter
49,6,Logistic Regression,0.6785714285714286,0.7272727272727272,0.6666666666666666,0.8,0.6692307692307693,0.7761307932263815,0.7426243377713966,0.7827205882352941,RMT filter
50,6,Decision Tree,0.7142857142857143,0.7647058823529413,0.6842105263157895,0.8666666666666667,0.7025641025641025,0.632269385026738,0.7005830915977811,0.7143382352941177,RMT filter
51,6,SVM,0.6785714285714286,0.7272727272727272,0.6666666666666666,0.8,0.6692307692307693,0.7585951426024955,0.7390905524666334,0.7702205882352942,RMT filter
52,6,KNN,0.6964285714285714,0.7605633802816902,0.6585365853658537,0.9,0.6807692307692308,0.6942917223707663,0.7357560147459529,0.8011029411764706,RMT filter
53,6,Random Forest,0.7321428571428571,0.7692307692307692,0.7142857142857143,0.8333333333333334,0.7243589743589745,0.7913783979500891,0.754490664300911,0.7448529411764706,RMT filter
54,6,LDA,0.7321428571428571,0.7692307692307692,0.7142857142857143,0.8333333333333334,0.7243589743589745,0.8051554144385028,0.7755836719623797,0.7944852941176471,RMT filter
55,6,Multi Layer Nets,0.6964285714285714,0.746268656716418,0.6756756756756757,0.8333333333333334,0.6858974358974359,0.7055453431372549,0.7313395113957831,0.7327205882352941,RMT filter
56,7,XGBoost,0.6785714285714286,0.71875,0.6764705882352942,0.7666666666666667,0.6717948717948717,0.7931790329768271,0.7773028038255742,0.8257352941176471,RMT filter
57,7,Logistic Regression,0.75,0.7941176470588235,0.7105263157894737,0.9,0.7384615384615384,0.8018716577540108,0.777518366004429,0.8014705882352942,RMT filter
58,7,Decision Tree,0.625,0.631578947368421,0.6666666666666666,0.6,0.6269230769230769,0.6701593137254902,0.7345287934993818,0.7444852941176471,RMT filter
59,7,SVM,0.7321428571428571,0.7826086956521738,0.6923076923076923,0.9,0.7192307692307692,0.8041610962566844,0.7801518804774572,0.8261029411764707,RMT filter
60,7,KNN,0.6428571428571429,0.7142857142857143,0.625,0.8333333333333334,0.6282051282051282,0.7614750445632799,0.7499614119814688,0.8073529411764706,RMT filter
61,7,Random Forest,0.7142857142857143,0.7419354838709677,0.71875,0.7666666666666667,0.7102564102564102,0.8177139037433155,0.7703889264004562,0.8069852941176471,RMT filter
62,7,LDA,0.7142857142857143,0.7575757575757577,0.6944444444444444,0.8333333333333334,0.7051282051282052,0.8119485294117647,0.7861218264504639,0.8139705882352942,RMT filter
63,7,Multi Layer Nets,0.7321428571428571,0.7761194029850748,0.7027027027027027,0.8666666666666667,0.7217948717948718,0.730740307486631,0.7453993775350838,0.7577205882352941,RMT filter
64,8,XGBoost,0.7169811320754716,0.7169811320754716,0.7916666666666666,0.6551724137931034,0.7234195402298851,0.7824725274725275,0.7745841057965641,0.759047619047619,RMT filter
65,8,Logistic Regression,0.6981132075471698,0.6923076923076923,0.782608695652174,0.6206896551724138,0.7061781609195402,0.7772802197802198,0.7220039564397063,0.7166666666666667,RMT filter
66,8,Decision Tree,0.6037735849056604,0.6181818181818182,0.6538461538461539,0.5862068965517241,0.6056034482758621,0.6566483516483517,0.6663738179032296,0.6242857142857143,RMT filter
67,8,SVM,0.6415094339622641,0.6274509803921569,0.7272727272727273,0.5517241379310345,0.6508620689655172,0.7788797313797313,0.7063896751396752,0.6742857142857144,RMT filter
68,8,KNN,0.6415094339622641,0.6274509803921569,0.7272727272727273,0.5517241379310345,0.6508620689655172,0.7779761904761905,0.7097186068876232,0.7033333333333334,RMT filter
69,8,Random Forest,0.6792452830188679,0.6666666666666667,0.7727272727272727,0.5862068965517241,0.6889367816091955,0.7921764346764346,0.7225066779796914,0.7161904761904763,RMT filter
70,8,LDA,0.7169811320754716,0.7169811320754716,0.7916666666666666,0.6551724137931034,0.7234195402298851,0.7873076923076923,0.7313422897293865,0.7376190476190476,RMT filter
71,8,Multi Layer Nets,0.6792452830188679,0.6530612244897959,0.8,0.5517241379310345,0.6925287356321839,0.7737667887667887,0.6862418712657142,0.6823809523809524,RMT filter
72,9,XGBoost,0.6981132075471698,0.7037037037037037,0.76,0.6551724137931034,0.7025862068965517,0.7553174603174603,0.7073341473341473,0.6876190476190476,RMT filter
73,9,Logistic Regression,0.6792452830188679,0.679245283018868,0.75,0.6206896551724138,0.6853448275862069,0.7728296703296704,0.727465923855638,0.7442857142857143,RMT filter
74,9,Decision Tree,0.6037735849056604,0.5714285714285714,0.7,0.4827586206896552,0.6163793103448276,0.6124908424908425,0.6214613285832288,0.6585714285714286,RMT filter
75,9,SVM,0.6792452830188679,0.6530612244897959,0.8,0.5517241379310345,0.6925287356321839,0.7707448107448108,0.7053767114111942,0.6590476190476191,RMT filter
76,9,KNN,0.6415094339622641,0.6274509803921569,0.7272727272727273,0.5517241379310345,0.6508620689655172,0.7318070818070819,0.6836314657079274,0.6595238095238096,RMT filter
77,9,Random Forest,0.6981132075471698,0.68,0.8095238095238095,0.5862068965517241,0.7097701149425287,0.7828250915750916,0.7386109637488947,0.7442857142857143,RMT filter
78,9,LDA,0.6792452830188679,0.679245283018868,0.75,0.6206896551724138,0.6853448275862069,0.7768833943833944,0.7400982145403725,0.7657142857142858,RMT filter
79,9,Multi Layer Nets,0.6981132075471698,0.6923076923076923,0.782608695652174,0.6206896551724138,0.7061781609195402,0.717985347985348,0.6948217515174037,0.6814285714285714,RMT filter
80,10,XGBoost,0.7547169811320755,0.7547169811320755,0.8333333333333334,0.6896551724137931,0.7614942528735633,0.7358028083028083,0.7068921404682275,0.6657142857142857,RMT filter
81,10,Logistic Regression,0.660377358490566,0.6666666666666666,0.72,0.6206896551724138,0.6645114942528735,0.7794474969474969,0.7181872133243101,0.7585714285714287,RMT filter
82,10,Decision Tree,0.660377358490566,0.6538461538461539,0.7391304347826086,0.5862068965517241,0.6681034482758621,0.6156043956043955,0.6150570613794002,0.5952380952380952,RMT filter
83,10,SVM,0.7169811320754716,0.6808510638297872,0.8888888888888888,0.5517241379310345,0.7341954022988505,0.7503449328449328,0.7059441256423412,0.7014285714285714,RMT filter
84,10,KNN,0.6226415094339622,0.5833333333333334,0.7368421052631579,0.4827586206896552,0.637212643678161,0.7459798534798534,0.6829752218892328,0.6452380952380953,RMT filter
85,10,Random Forest,0.6792452830188679,0.6666666666666667,0.7727272727272727,0.5862068965517241,0.6889367816091955,0.7642658730158731,0.7211984980372076,0.6738095238095237,RMT filter
86,10,LDA,0.6792452830188679,0.6909090909090909,0.7307692307692307,0.6551724137931034,0.6817528735632183,0.7836385836385837,0.7238441209328307,0.7585714285714287,RMT filter
87,10,Multi Layer Nets,0.6792452830188679,0.6222222222222222,0.875,0.4827586206896552,0.6997126436781609,0.7326007326007327,0.645598834312018,0.6595238095238096,RMT filter
88,11,XGBoost,0.7358490566037735,0.7307692307692308,0.8260869565217391,0.6551724137931034,0.7442528735632185,0.7678021978021977,0.6989097845224459,0.6799999999999999,RMT filter
89,11,Logistic Regression,0.6792452830188679,0.679245283018868,0.75,0.6206896551724138,0.6853448275862069,0.7655372405372406,0.7188083760961839,0.7442857142857144,RMT filter
90,11,Decision Tree,0.6415094339622641,0.6545454545454545,0.6923076923076923,0.6206896551724138,0.6436781609195402,0.6773992673992674,0.6934614110809884,0.6880952380952381,RMT filter
91,11,SVM,0.6981132075471698,0.6666666666666666,0.8421052631578947,0.5517241379310345,0.7133620689655172,0.7571916971916972,0.699067599067599,0.6871428571428572,RMT filter
92,11,KNN,0.6226415094339622,0.6000000000000001,0.7142857142857143,0.5172413793103449,0.6336206896551724,0.7150717338217338,0.6521654456654457,0.6166666666666666,RMT filter
93,11,Random Forest,0.6792452830188679,0.6382978723404256,0.8333333333333334,0.5172413793103449,0.6961206896551724,0.7831211843711843,0.6992978515737136,0.7085714285714285,RMT filter
94,11,LDA,0.660377358490566,0.6785714285714286,0.7037037037037037,0.6551724137931034,0.6609195402298852,0.7698229548229548,0.7155240684292288,0.7504761904761905,RMT filter
95,11,Multi Layer Nets,0.660377358490566,0.625,0.7894736842105263,0.5172413793103449,0.6752873563218391,0.733046398046398,0.6806346574881057,0.6804761904761905,RMT filter
0,0,XGBoost,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.495548418972332,0.9161292517006802,1.0,Denoise_detrend_partly
1,0,Logistic Regression,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.5518873517786561,0.9161292517006802,1.0,Denoise_detrend_partly
2,0,Decision Tree,0.6226415094339622,0.7674418604651162,0.7674418604651163,0.7674418604651163,0.38372093023255816,0.4921640316205534,0.8455539890557047,0.8393280632411066,Denoise_detrend_partly
3,0,SVM,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.5539426877470356,0.9161292517006802,1.0,Denoise_detrend_partly
4,0,KNN,0.8113207547169812,0.8958333333333334,0.8113207547169812,1.0,0.5,0.48097826086956524,0.9138242871616731,0.9954545454545455,Denoise_detrend_partly
5,0,Random Forest,0.7924528301886793,0.8842105263157894,0.8076923076923077,0.9767441860465116,0.4883720930232558,0.5559584980237154,0.9087120957541203,0.982213438735178,Denoise_detrend_partly
6,0,LDA,0.7924528301886793,0.8842105263157894,0.8076923076923077,0.9767441860465116,0.4883720930232558,0.6144268774703556,0.911265595599942,0.9865612648221344,Denoise_detrend_partly
7,0,Multi Layer Nets,0.7924528301886793,0.8842105263157894,0.8076923076923077,0.9767441860465116,0.4883720930232558,0.542994071146245,0.9043733158388239,0.9644268774703558,Denoise_detrend_partly
8,1,XGBoost,0.7894736842105263,0.8775510204081631,0.8775510204081632,0.8775510204081632,0.5637755102040816,0.7509827898550725,0.883975165588746,0.9262681159420291,Denoise_detrend_partly
9,1,Logistic Regression,0.8421052631578947,0.9142857142857143,0.8571428571428571,0.9795918367346939,0.4897959183673469,0.6685416666666667,0.904057315233786,0.9914855072463767,Denoise_detrend_partly
10,1,Decision Tree,0.8070175438596491,0.8865979381443299,0.8958333333333334,0.8775510204081632,0.6262755102040816,0.49639492753623193,0.8411113460493664,0.8282608695652174,Denoise_detrend_partly
11,1,SVM,0.8596491228070176,0.9245283018867925,0.8596491228070176,1.0,0.5,0.5623460144927536,0.9065539713708416,1.0,Denoise_detrend_partly
12,1,KNN,0.8596491228070176,0.9245283018867925,0.8596491228070176,1.0,0.5,0.5571875000000001,0.9082956259426848,1.0,Denoise_detrend_partly
13,1,Random Forest,0.8596491228070176,0.923076923076923,0.8727272727272727,0.9795918367346939,0.5522959183673469,0.6621422101449277,0.906111152153169,0.9697463768115944,Denoise_detrend_partly
14,1,LDA,0.8421052631578947,0.9108910891089108,0.8846153846153846,0.9387755102040817,0.5943877551020409,0.7414764492753624,0.8978206669465385,0.944021739130435,Denoise_detrend_partly
15,1,Multi Layer Nets,0.8070175438596491,0.888888888888889,0.88,0.8979591836734694,0.5739795918367347,0.5944746376811594,0.8897356942777112,0.9356884057971013,Denoise_detrend_partly
16,2,XGBoost,0.8070175438596491,0.8932038834951457,0.8846153846153846,0.9019607843137255,0.45098039215686275,0.7423460144927535,0.8931588095695927,0.952536231884058,Denoise_detrend_partly
17,2,Logistic Regression,0.8596491228070176,0.9245283018867925,0.8909090909090909,0.9607843137254902,0.4803921568627451,0.7188858695652174,0.903711418965264,0.9833333333333334,Denoise_detrend_partly
18,2,Decision Tree,0.6491228070175439,0.7777777777777778,0.8974358974358975,0.6862745098039216,0.5098039215686275,0.6243840579710145,0.8757755687535574,0.8802536231884058,Denoise_detrend_partly
19,2,SVM,0.8947368421052632,0.9444444444444444,0.8947368421052632,1.0,0.5,0.6377989130434781,0.9069239306753181,1.0,Denoise_detrend_partly
20,2,KNN,0.8947368421052632,0.9444444444444444,0.8947368421052632,1.0,0.5,0.6025271739130436,0.9042171945701358,0.9875,Denoise_detrend_partly
21,2,Random Forest,0.7894736842105263,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.4411764705882353,0.7606748188405797,0.910993931970466,0.9742753623188406,Denoise_detrend_partly
22,2,LDA,0.7894736842105263,0.8799999999999999,0.8979591836734694,0.8627450980392157,0.5147058823529412,0.7828532608695653,0.8910037218473812,0.9231884057971014,Denoise_detrend_partly
23,2,Multi Layer Nets,0.7894736842105263,0.8799999999999999,0.8979591836734694,0.8627450980392157,0.5147058823529412,0.6839311594202899,0.8878737420962833,0.9106884057971014,Denoise_detrend_partly
24,3,XGBoost,0.8596491228070176,0.9148936170212766,0.8958333333333334,0.9347826086956522,0.7401185770750988,0.7751539855072465,0.909351237072072,0.9364130434782609,Denoise_detrend_partly
25,3,Logistic Regression,0.8596491228070176,0.9166666666666666,0.88,0.9565217391304348,0.7055335968379447,0.8161050724637681,0.907554591067196,0.9619565217391305,Denoise_detrend_partly
26,3,Decision Tree,0.7543859649122807,0.8478260869565218,0.8478260869565217,0.8478260869565217,0.6057312252964426,0.6075000000000002,0.8526806446147649,0.8469202898550725,Denoise_detrend_partly
27,3,SVM,0.8070175438596491,0.8910891089108911,0.8181818181818182,0.9782608695652174,0.5345849802371542,0.7426721014492753,0.9034477361336407,0.9958333333333333,Denoise_detrend_partly
28,3,KNN,0.8070175438596491,0.8932038834951457,0.8070175438596491,1.0,0.5,0.6392119565217391,0.9034477361336407,0.9958333333333333,Denoise_detrend_partly
29,3,Random Forest,0.8245614035087719,0.8958333333333334,0.86,0.9347826086956522,0.6492094861660079,0.7811050724637681,0.9049353315794404,0.9579710144927537,Denoise_detrend_partly
30,3,LDA,0.8421052631578947,0.9032258064516129,0.8936170212765957,0.9130434782608695,0.7292490118577075,0.8364221014492754,0.9183114637159212,0.9490942028985507,Denoise_detrend_partly
31,3,Multi Layer Nets,0.7894736842105263,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.6620553359683794,0.7503713768115943,0.8808999714594441,0.927536231884058,Denoise_detrend_partly
32,4,XGBoost,0.7142857142857143,0.7500000000000001,0.7058823529411765,0.8,0.7076923076923077,0.7358233065953654,0.7446444380664593,0.7514705882352941,Denoise_detrend_partly
33,4,Logistic Regression,0.6428571428571429,0.7222222222222222,0.6190476190476191,0.8666666666666667,0.6256410256410256,0.7393103832442068,0.7677465766365198,0.8143382352941178,Denoise_detrend_partly
34,4,Decision Tree,0.6607142857142857,0.7246376811594204,0.6410256410256411,0.8333333333333334,0.6474358974358975,0.5583054812834225,0.6345430475366516,0.6643382352941176,Denoise_detrend_partly
35,4,SVM,0.6785714285714286,0.75,0.6428571428571429,0.9,0.6615384615384615,0.761352495543672,0.738717320261438,0.7650735294117647,Denoise_detrend_partly
36,4,KNN,0.6607142857142857,0.7164179104477612,0.6486486486486487,0.8,0.65,0.7204991087344028,0.7633767967939795,0.81875,Denoise_detrend_partly
37,4,Random Forest,0.7857142857142857,0.8125,0.7647058823529411,0.8666666666666667,0.7794871794871795,0.7652810271836008,0.7661605551311433,0.7647058823529411,Denoise_detrend_partly
38,4,LDA,0.7857142857142857,0.8181818181818182,0.75,0.9,0.7769230769230769,0.7830770944741533,0.771529052771937,0.8386029411764706,Denoise_detrend_partly
39,4,Multi Layer Nets,0.7321428571428571,0.7826086956521738,0.6923076923076923,0.9,0.7192307692307692,0.7337873217468805,0.7317212618185104,0.7143382352941177,Denoise_detrend_partly
40,5,XGBoost,0.75,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7487179487179487,0.7621964126559714,0.7507498641264789,0.7761029411764706,Denoise_detrend_partly
41,5,Logistic Regression,0.7321428571428571,0.761904761904762,0.7272727272727273,0.8,0.726923076923077,0.7529718137254902,0.739029120728911,0.7643382352941177,Denoise_detrend_partly
42,5,Decision Tree,0.5535714285714286,0.626865671641791,0.5675675675675675,0.7,0.5423076923076923,0.6382352941176471,0.672119797413915,0.6647058823529411,Denoise_detrend_partly
43,5,SVM,0.7142857142857143,0.7647058823529413,0.6842105263157895,0.8666666666666667,0.7025641025641025,0.7670872326203207,0.7443181985712946,0.7819852941176471,Denoise_detrend_partly
